Номенклатура;Дата;Количество;Цена;Сумма;НДС;Контрагент;Организация
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-24 16:49:29;280.0;148.03;20724.48;3454.08;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-24 10:59:14;112.0;148.03;8289.79;1381.63;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-21 23:59:57;808.0;123.36;49837.44;8306.24;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-21 16:48:29;280.0;148.03;20724.48;3454.08;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-21 15:32:11;72.0;148.03;5329.15;888.19;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-21 15:32:07;456.0;148.03;33751.3;5625.22;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-19 23:59:57;200.0;123.36;12336.0;2056.0;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-19 11:05:36;200.0;196.9;19689.6;3281.6;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-17 23:59:57;568.0;123.36;35034.24;5839.04;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-17 19:18:24;328.0;148.03;24277.25;4046.21;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-17 19:18:21;80.0;148.03;5921.28;986.88;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-17 16:27:47;160.0;148.03;11842.56;1973.76;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-16 23:59:57;240.0;123.36;14803.2;2467.2;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-16 10:43:36;240.0;148.03;17763.84;2960.64;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-14 23:59:57;344.0;123.36;21217.92;3536.32;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-14 17:27:40;88.0;148.03;6513.41;1085.57;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-14 17:27:36;256.0;148.03;18948.1;3158.02;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-13 23:59:57;160.0;123.36;9868.8;1644.8;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-13 20:07:32;160.0;148.03;11842.56;1973.76;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-12 23:59:57;600.0;123.36;37008.0;6168.0;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-12 22:10:23;104.0;196.9;10238.59;1706.43;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-12 09:16:54;496.0;150.41;37301.18;6216.86;Лента ООО РЦ Екатеринбург;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-10 23:59:57;392.0;123.36;24178.56;4029.76;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-10 19:10:25;120.0;148.03;8881.92;1480.32;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-10 19:10:22;216.0;148.03;15987.46;2664.58;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-10 04:05:56;56.0;148.03;4144.9;690.82;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-08 23:59:57;112.0;123.36;6908.16;1151.36;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-08 17:58:01;112.0;148.03;8289.79;1381.63;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-07 23:59:57;312.0;123.36;19244.16;3207.36;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-07 14:11:15;48.0;148.03;3552.77;592.13;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-07 14:11:11;264.0;148.03;19540.22;3256.7;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-06 23:59:57;168.0;123.36;10362.24;1727.04;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-06 13:27:43;168.0;148.03;12434.69;2072.45;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-05 23:59:57;80.0;123.36;4934.4;822.4;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-05 20:58:06;80.0;196.9;7875.84;1312.64;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-03 23:59:57;304.0;123.36;18750.72;3125.12;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-03 09:19:44;112.0;148.03;8289.79;1381.63;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-03 05:19:12;80.0;148.03;5921.28;986.88;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-03 05:19:08;112.0;148.03;8289.79;1381.63;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-01 23:59:57;472.0;123.36;29112.96;4852.16;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-01 22:27:46;112.0;148.03;8289.79;1381.63;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-02-01 04:32:17;360.0;148.03;26645.76;4440.96;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-31 23:59:57;344.0;123.36;21217.92;3536.32;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-31 18:04:49;88.0;148.03;6513.41;1085.57;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-31 18:04:45;256.0;148.03;18948.1;3158.02;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-29 23:59:57;224.0;123.36;13816.32;2302.72;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-29 10:43:32;224.0;150.41;16845.7;2807.62;Лента ООО РЦ Екатеринбург;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-28 23:59:57;112.0;123.36;6908.16;1151.36;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-28 21:04:42;112.0;148.03;8289.79;1381.63;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-27 23:59:57;384.0;123.36;23685.12;3947.52;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-27 20:10:35;256.0;148.03;18948.1;3158.02;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-27 18:37:08;128.0;148.03;9474.05;1579.01;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-25 23:59:57;488.0;123.36;30099.84;5016.64;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-25 20:39:16;488.0;148.03;36119.81;6019.97;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-24 23:59:57;464.0;123.36;28619.52;4769.92;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-24 14:34:47;80.0;148.03;5921.28;986.88;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-24 14:34:43;384.0;148.03;28422.14;4737.02;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-23 23:59:57;128.0;123.36;7895.04;1315.84;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-23 16:42:09;128.0;148.03;9474.05;1579.01;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-22 23:59:57;168.0;123.36;10362.24;1727.04;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-22 18:29:48;168.0;196.9;16539.26;2756.54;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-20 23:59:57;872.0;123.36;53784.96;8964.16;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-20 22:32:56;496.0;148.03;36711.94;6118.66;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-20 22:32:52;56.0;148.03;4144.9;690.82;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-20 18:56:19;320.0;148.03;23685.12;3947.52;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-18 23:59:57;64.0;123.36;3947.52;657.92;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-18 19:37:36;64.0;148.03;4737.02;789.5;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-17 23:59:57;832.0;123.36;51317.76;8552.96;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-17 17:02:13;120.0;148.03;8881.92;1480.32;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-17 17:02:09;712.0;148.03;52699.39;8783.23;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-16 23:59:57;760.0;123.36;46876.8;7812.8;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-16 15:16:21;120.0;148.03;8881.92;1480.32;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-16 01:37:41;640.0;150.41;48130.56;8021.76;Лента ООО РЦ Екатеринбург;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-13 23:59:57;280.0;123.36;17270.4;2878.4;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-13 13:46:14;152.0;148.03;11250.43;1875.07;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-13 13:46:10;128.0;148.03;9474.05;1579.01;Лента ООО РЦ Валищево;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-10 23:59:57;664.0;123.36;40955.52;6825.92;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-10 15:23:12;88.0;148.03;6513.41;1085.57;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-10 15:23:10;200.0;148.03;14803.2;2467.2;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-10 10:04:12;376.0;148.03;27830.02;4638.34;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-08 23:59:57;624.0;123.36;38488.32;6414.72;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2023-01-08 18:54:54;624.0;196.9;61431.55;10238.59;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-29 23:59:57;568.0;123.36;35034.24;5839.04;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-29 09:48:24;568.0;148.03;42041.09;7006.85;Лента ООО РЦ 8117;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-27 23:59:57;224.0;123.36;13816.32;2302.72;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-27 17:46:43;72.0;148.03;5329.15;888.19;Лента ООО РЦ 8024;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-27 17:46:38;152.0;148.03;11250.43;1875.07;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-26 23:59:57;96.0;123.36;5921.28;986.88;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-26 18:40:14;96.0;148.03;7105.54;1184.26;Лента ООО РЦ Тольятти;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-25 23:59:57;544.0;123.36;33553.92;5592.32;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-25 16:48:14;544.0;196.9;53555.71;8925.95;Лента ООО РЦ Новосибирск;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-23 23:59:57;104.0;123.36;6414.72;1069.12;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-23 11:45:59;104.0;148.03;7697.66;1282.94;Лента ООО РЦ Ростов ;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-22 23:59:57;96.0;123.36;5921.28;986.88;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-22 21:55:24;96.0;148.03;7105.54;1184.26;Лента ООО РЦ 8143;"ООО ""ВоронежАгро-М"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-13 23:59:57;600.0;123.36;37008.0;6168.0;ВРА-М ООО;"ООО ""7 Утра"""
"Пр.из творога ""365 дней"" 24%.500г.пакет.8шт";2022-12-13 17:36:53;440.0;148.03;32567.04;5427.84;Лента ООО РЦ Ижора;"ООО ""ВоронежАгро-М"""
